from_regime_id,from_name,to_regime_id,to_name,territorial_direction,strength,shared_territories,shared_territory_count,same_ethnicity,related_ethnicity,same_language,same_religion,same_state,temporal_gap_years
macedonian_empire,Macedonian Empire (Alexander),seleucid_empire,Seleucid Empire,contraction,9,anatolia|iran_plateau|levant|mesopotamia,4,1,0,0,1,0,11
maurya_empire,Maurya Empire,shunga_dynasty,Shunga Dynasty,contraction,9,ganges_plain,1,1,0,1,1,0,0
kingdom_of_prussia,Kingdom of Prussia,weimar_republic,Weimar Republic,contraction,9,germany|prussia,2,1,0,1,0,0,0
goguryeo,Goguryeo,unified_silla,Unified Silla,contraction,9,korean_peninsula,1,1,0,1,1,0,0
republic_of_china,Republic of China,manchukuo,Manchukuo,contraction,9,manchuria,1,1,0,1,1,0,0
western_jin,Western Jin Dynasty,eastern_jin,Eastern Jin Dynasty,contraction,9,yangtze,1,1,0,1,1,0,1
northern_song,Northern Song Dynasty,southern_song,Southern Song Dynasty,contraction,9,yangtze,1,1,0,1,1,0,0
roman_kingdom,Roman Kingdom,roman_republic,Roman Republic,expansion,9,italy,1,1,0,1,1,0,0
hotak_dynasty,Hotak Dynasty,durrani_empire,Durrani Empire,expansion,9,khorasan,1,1,0,1,1,0,9
manchukuo,Manchukuo,peoples_republic_of_china,People's Republic of China,expansion,9,manchuria,1,1,0,1,1,0,4
shang_dynasty,Shang Dynasty,zhou_dynasty,Zhou Dynasty,expansion,9,yellow_river,1,1,0,1,1,0,0
cao_wei,Cao Wei,western_jin,Western Jin Dynasty,expansion,9,yellow_river,1,1,0,1,1,0,0
shu_han,Shu Han,western_jin,Western Jin Dynasty,expansion,9,yellow_river,1,1,0,1,1,0,2
ifat_sultanate,Ifat Sultanate,adal_sultanate,Adal Sultanate,same,9,arabia,1,1,0,1,1,0,0
chalukya_dynasty,Chalukya Dynasty (Badami),rashtrakuta_dynasty,Rashtrakuta Dynasty,same,9,deccan,1,1,0,1,1,0,-4
rashtrakuta_dynasty,Rashtrakuta Dynasty,western_chalukya,Western Chalukya Empire,same,9,deccan,1,1,0,1,1,0,-9
tulunid_dynasty,Tulunid Dynasty,ikhshidid_dynasty,Ikhshidid Dynasty,same,9,egypt|levant,2,1,0,1,1,0,30
kingdom_of_egypt,Kingdom of Egypt,republic_of_egypt,Republic of Egypt,same,9,egypt,1,1,0,1,1,0,0
weimar_republic,Weimar Republic,nazi_germany,Nazi Germany (Third Reich),same,9,germany|prussia,2,1,0,1,0,0,0
almoravid_dynasty,Almoravid Dynasty,almohad_caliphate,Almohad Caliphate,same,9,iberia|north_africa,2,1,0,1,1,0,-26
odoacer_kingdom,Kingdom of Odoacer,ostrogothic_kingdom,Ostrogothic Kingdom of Italy,same,9,italy,1,1,0,1,1,0,0
nara_period,Nara Period,heian_period,Heian Period,same,9,japanese_archipelago,1,1,0,1,1,0,0
grand_duchy_moscow,Grand Duchy of Moscow,tsardom_russia,Tsardom of Russia,same,9,kievan_rus,1,1,0,1,1,0,0
silla,Silla,unified_silla,Unified Silla,same,9,korean_peninsula,1,1,0,1,1,0,0
goguryeo,Goguryeo,balhae,Balhae (Bohai),same,9,korean_peninsula|manchuria,2,1,0,1,1,0,30
baekje,Baekje,unified_silla,Unified Silla,same,9,korean_peninsula,1,1,0,1,1,0,8
kingdom_of_israel,United Kingdom of Israel,kingdom_of_judah,Kingdom of Judah,same,9,levant,1,1,0,1,1,0,0
kingdom_of_iraq,Kingdom of Iraq,republic_of_iraq,Republic of Iraq,same,9,mesopotamia,1,1,0,1,1,0,0
idrisid_dynasty,Idrisid Dynasty,zirid_dynasty,Zirid Dynasty,same,9,north_africa,1,1,0,1,1,0,-2
kingdom_of_denmark,Kingdom of Denmark,kingdom_of_sweden,Kingdom of Sweden,same,9,scandinavia,1,1,0,1,1,0,0
zhou_dynasty,Zhou Dynasty,qin_dynasty,Qin Dynasty,same,9,yangtze|yellow_river,2,1,0,1,1,0,35
qin_dynasty,Qin Dynasty,han_dynasty,Han Dynasty,same,9,yangtze|yellow_river,2,1,0,1,0,0,0
eastern_jin,Eastern Jin Dynasty,southern_dynasties,Southern Dynasties,same,9,yangtze,1,1,0,1,1,0,0
sui_dynasty,Sui Dynasty,tang_dynasty,Tang Dynasty,same,9,yangtze|yellow_river,2,1,0,1,0,0,0
hunnic_empire,Hunnic Empire,avar_khaganate,Avar Khaganate,contraction,8,central_asian_steppe|hungary,2,1,0,1,1,0,115
abbasid_caliphate,Abbasid Caliphate,fatimid_caliphate,Fatimid Caliphate,contraction,8,egypt|levant|north_africa,3,1,0,1,0,0,-349
pratihara_dynasty,Pratihara Dynasty,sena_dynasty,Sena Dynasty,contraction,8,ganges_plain,1,1,0,1,1,0,34
pratihara_dynasty,Pratihara Dynasty,gajapati_dynasty,Gajapati Dynasty (Odisha),contraction,8,ganges_plain,1,1,0,1,1,0,42
habsburg_monarchy,Habsburg Monarchy,weimar_republic,Weimar Republic,contraction,8,germany,1,1,0,1,0,0,0
kingdom_of_prussia,Kingdom of Prussia,german_empire,German Empire (Deutsches Reich),contraction,8,germany|prussia,2,1,0,1,0,0,-47
kingdom_of_prussia,Kingdom of Prussia,nazi_germany,Nazi Germany (Third Reich),contraction,8,germany|prussia,2,1,0,1,0,0,15
nazi_germany,Nazi Germany (Third Reich),federal_republic_germany,Federal Republic of Germany,contraction,8,germany,1,1,0,1,0,0,4
nazi_germany,Nazi Germany (Third Reich),east_germany,German Democratic Republic (East Germany),contraction,8,germany,1,1,0,1,0,0,4
ghaznavid_empire,Ghaznavid Empire,delhi_sultanate,Delhi Sultanate,contraction,8,indus_valley|punjab,2,1,0,1,0,0,20
empire_of_japan,Empire of Japan (Meiji),modern_japan,Modern Japan (Postwar),contraction,8,japanese_archipelago,1,1,0,1,0,0,0
soviet_union,Soviet Union,russian_federation,Russian Federation,contraction,8,kievan_rus,1,1,0,1,0,0,0
mongol_empire,Mongol Empire,yuan_dynasty,Yuan Dynasty,contraction,8,manchuria|yangtze|yellow_river,3,1,0,1,0,0,-97
seljuk_empire,Seljuk Empire,khwarazmian_empire,Khwarazmian Empire,contraction,8,transoxiana,1,1,0,1,0,0,6
han_dynasty,Han Dynasty,eastern_wu,Eastern Wu,contraction,8,yangtze,1,1,0,1,0,0,2
tang_dynasty,Tang Dynasty,ten_kingdoms,Ten Kingdoms (South China),contraction,8,yangtze,1,1,0,1,0,0,0
han_dynasty,Han Dynasty,cao_wei,Cao Wei,contraction,8,yellow_river,1,1,0,1,0,0,0
han_dynasty,Han Dynasty,shu_han,Shu Han,contraction,8,yellow_river,1,1,0,1,0,0,1
tang_dynasty,Tang Dynasty,five_dynasties,Five Dynasties (North China),contraction,8,yellow_river,1,1,0,1,0,0,0
kingdom_of_france,Kingdom of France,angevin_empire,Angevin Empire,expansion,8,aquitaine|gaul,2,1,0,1,1,0,-638
silla,Silla,balhae,Balhae (Bohai),expansion,8,korean_peninsula,1,1,0,1,1,0,30
baekje,Baekje,balhae,Balhae (Bohai),expansion,8,korean_peninsula,1,1,0,1,1,0,38
eastern_wu,Eastern Wu,western_jin,Western Jin Dynasty,expansion,8,yangtze,1,1,0,1,1,0,-15
ten_kingdoms,Ten Kingdoms (South China),northern_song,Northern Song Dynasty,expansion,8,yangtze,1,1,0,1,1,0,-19
five_dynasties,Five Dynasties (North China),northern_song,Northern Song Dynasty,expansion,8,yellow_river,1,1,0,1,0,0,0
odoacer_kingdom,Kingdom of Odoacer,carolingian_empire,Frankish Kingdom / Carolingian Empire,expansion,8,,0,1,0,1,1,0,-7
principality_of_wallachia,Principality of Wallachia,kingdom_of_romania,Kingdom of Romania,same,8,balkans,1,1,0,1,1,0,22
principality_of_moldavia,Principality of Moldavia,kingdom_of_romania,Kingdom of Romania,same,8,balkans,1,1,0,1,1,0,22
rashtrakuta_dynasty,Rashtrakuta Dynasty,hoysala_dynasty,Hoysala Empire,same,8,deccan,1,1,0,1,1,0,24
german_empire,German Empire (Deutsches Reich),nazi_germany,Nazi Germany (Third Reich),same,8,germany|prussia,2,1,0,1,0,0,15
afsharid_dynasty,Afsharid Dynasty,qajar_dynasty,Qajar Dynasty,same,8,iran_plateau|khorasan,2,1,0,0,1,0,0
qajar_dynasty,Qajar Dynasty,pahlavi_dynasty,Pahlavi Dynasty,same,8,iran_plateau|khorasan,2,1,0,0,1,0,0
pahlavi_dynasty,Pahlavi Dynasty,islamic_republic_iran,Islamic Republic of Iran,same,8,iran_plateau|khorasan,2,1,0,0,1,0,0
ostrogothic_kingdom,Ostrogothic Kingdom of Italy,lombard_kingdom,Kingdom of the Lombards,same,8,italy,1,1,0,1,1,0,15
yamato_period,Yamato Period,nara_period,Nara Period,same,8,japanese_archipelago,1,1,0,1,0,0,0
feudal_japan,Feudal Japan,tokugawa_shogunate,Tokugawa Shogunate (Edo Period),same,8,japanese_archipelago,1,1,0,1,0,0,0
goryeo,Goryeo Dynasty,joseon,Joseon Dynasty,same,8,korean_peninsula,1,1,0,1,0,0,0
south_korea,Republic of Korea (South Korea),north_korea,Democratic People's Republic of Korea (North Korea),same,8,korean_peninsula,1,1,0,1,0,0,0
hafsid_dynasty,Hafsid Dynasty,saadian_dynasty,Saadian Dynasty,same,8,north_africa,1,1,0,1,1,0,-25
saadian_dynasty,Saadian Dynasty,alawite_dynasty,Alawite Dynasty (Morocco),same,8,north_africa,1,1,0,1,1,0,-28
zhou_dynasty,Zhou Dynasty,han_dynasty,Han Dynasty,same,8,yangtze|yellow_river,2,1,0,1,0,0,50
han_dynasty,Han Dynasty,western_jin,Western Jin Dynasty,same,8,yangtze|yellow_river,2,1,0,1,0,0,45
eastern_wu,Eastern Wu,eastern_jin,Eastern Jin Dynasty,same,8,yangtze,1,1,0,1,1,0,37
cao_wei,Cao Wei,shu_han,Shu Han,same,8,yellow_river,1,1,0,1,1,0,-44
roman_empire_christian,Roman Empire (Christian),byzantine_empire,Byzantine Empire,contraction,7,anatolia|balkans|egypt|levant|north_africa,5,0,0,0,0,0,0
goktürk_khaganate,Göktürk Khaganate,uyghur_khaganate,Uyghur Khaganate,contraction,7,central_asian_steppe|mongolian_plateau,2,1,0,0,0,0,0
macedonian_empire,Macedonian Empire (Alexander),ptolemaic_egypt,Ptolemaic Kingdom,contraction,7,egypt|levant,2,1,0,0,1,0,18
gupta_empire,Gupta Empire,kamarupa_kingdom,Kamarupa Kingdom,contraction,7,ganges_plain,1,1,0,1,1,0,-200
habsburg_monarchy,Habsburg Monarchy,german_empire,German Empire (Deutsches Reich),contraction,7,germany,1,1,0,1,0,0,-47
habsburg_monarchy,Habsburg Monarchy,nazi_germany,Nazi Germany (Third Reich),contraction,7,germany,1,1,0,1,0,0,15
habsburg_monarchy,Habsburg Monarchy,federal_republic_germany,Federal Republic of Germany,contraction,7,germany,1,1,0,1,0,0,31
habsburg_monarchy,Habsburg Monarchy,east_germany,German Democratic Republic (East Germany),contraction,7,germany,1,1,0,1,0,0,31
kingdom_of_prussia,Kingdom of Prussia,federal_republic_germany,Federal Republic of Germany,contraction,7,germany,1,1,0,1,0,0,31
kingdom_of_prussia,Kingdom of Prussia,east_germany,German Democratic Republic (East Germany),contraction,7,germany,1,1,0,1,0,0,31
german_empire,German Empire (Deutsches Reich),federal_republic_germany,Federal Republic of Germany,contraction,7,germany,1,1,0,1,0,0,31
german_empire,German Empire (Deutsches Reich),east_germany,German Democratic Republic (East Germany),contraction,7,germany,1,1,0,1,0,0,31
weimar_republic,Weimar Republic,federal_republic_germany,Federal Republic of Germany,contraction,7,germany,1,1,0,1,0,0,16
weimar_republic,Weimar Republic,east_germany,German Democratic Republic (East Germany),contraction,7,germany,1,1,0,1,0,0,16
ilkhanate,Ilkhanate,jalayirid_sultanate,Jalayirid Sultanate,contraction,7,iran_plateau|mesopotamia,2,1,0,0,0,0,0
safavid_empire,Safavid Empire,afsharid_dynasty,Afsharid Dynasty,contraction,7,iran_plateau|khorasan,2,1,0,0,0,0,0
macedonian_empire,Macedonian Empire (Alexander),greco_bactrian_kingdom,Greco-Bactrian Kingdom,contraction,7,khorasan|transoxiana,2,1,0,1,0,0,67
balhae,Balhae (Bohai),goryeo,Goryeo Dynasty,contraction,7,korean_peninsula,1,1,0,0,1,0,-8
seleucid_empire,Seleucid Empire,ptolemaic_egypt,Ptolemaic Kingdom,contraction,7,levant,1,1,0,1,1,0,-242
western_jin,Western Jin Dynasty,southern_dynasties,Southern Dynasties,contraction,7,yangtze,1,1,0,1,1,0,104
ghaznavid_empire,Ghaznavid Empire,khwarazmian_empire,Khwarazmian Empire,contraction,7,,0,1,0,1,1,0,14
umayyad_caliphate,Umayyad Caliphate,al_andalus,Al-Andalus,contraction,7,,0,1,0,1,1,0,-39
seljuk_rum,Sultanate of Rum,ottoman_empire,Ottoman Empire,expansion,7,anatolia,1,1,0,0,1,0,-8
nanda_empire,Nanda Empire,maurya_empire,Maurya Empire,expansion,7,ganges_plain,1,1,0,0,1,0,0
kamarupa_kingdom,Kamarupa Kingdom,pratihara_dynasty,Pratihara Dynasty,expansion,7,ganges_plain,1,1,0,1,1,0,-410
parthian_empire,Parthian Empire (Arsacid),sassanid_empire,Sassanid Empire,expansion,7,iran_plateau|khorasan|mesopotamia,3,0,1,0,1,0,0
kara_koyunlu,Kara Koyunlu (Black Sheep Turkmen),aq_qoyunlu,Aq Qoyunlu (White Sheep Turkmen),expansion,7,iran_plateau|mesopotamia,2,1,0,1,0,0,-90
tsardom_russia,Tsardom of Russia,russian_empire,Russian Empire,expansion,7,kievan_rus,1,0,1,1,1,0,0
silla,Silla,goguryeo,Goguryeo,expansion,7,korean_peninsula,1,1,0,1,1,0,-631
unified_silla,Unified Silla,balhae,Balhae (Bohai),expansion,7,korean_peninsula,1,1,0,1,1,0,-237
kingdom_of_poland,Kingdom of Poland,polish_lithuanian_commonwealth,Polish-Lithuanian Commonwealth,expansion,7,poland,1,1,0,0,1,0,0
northern_dynasties,Northern Dynasties,sui_dynasty,Sui Dynasty,expansion,7,yellow_river,1,1,0,0,1,0,0
second_bulgarian_empire,Second Bulgarian Empire,serbian_empire,Serbian Empire (Nemanjić Dynasty),same,7,balkans,1,1,0,1,1,0,-206
second_bulgarian_empire,Second Bulgarian Empire,bosnian_kingdom,Bosnian Kingdom,same,7,balkans,1,1,0,1,0,0,-19
serbian_empire,Serbian Empire (Nemanjić Dynasty),bosnian_kingdom,Bosnian Kingdom,same,7,balkans,1,1,0,1,0,0,-12
principality_of_wallachia,Principality of Wallachia,principality_of_moldavia,Principality of Moldavia,same,7,balkans,1,1,0,1,1,0,-513
dzungar_khanate,Dzungar Khanate,khoshut_khanate,Khoshut Khanate,same,7,central_asian_steppe,1,1,0,1,1,0,-113
pandya_dynasty,Pandya Dynasty,chera_dynasty,Chera Dynasty,same,7,deccan,1,1,0,1,1,0,-1645
pandya_dynasty,Pandya Dynasty,pallava_dynasty,Pallava Dynasty,same,7,deccan,1,1,0,1,1,0,-1070
pandya_dynasty,Pandya Dynasty,vijayanagara_empire,Vijayanagara Empire,same,7,deccan,1,1,0,0,1,0,-9
chola_empire,Chola Empire,chera_dynasty,Chera Dynasty,same,7,deccan,1,1,0,1,1,0,-1579
chola_empire,Chola Empire,pallava_dynasty,Pallava Dynasty,same,7,deccan,1,1,0,1,1,0,-1004
chera_dynasty,Chera Dynasty,pallava_dynasty,Pallava Dynasty,same,7,deccan,1,1,0,1,1,0,-827
western_chalukya,Western Chalukya Empire,hoysala_dynasty,Hoysala Empire,same,7,deccan,1,1,0,1,1,0,-183
hoysala_dynasty,Hoysala Empire,vijayanagara_empire,Vijayanagara Empire,same,7,deccan,1,1,0,0,1,0,-10
vijayanagara_empire,Vijayanagara Empire,mysore_kingdom,Mysore Kingdom,same,7,deccan,1,1,0,1,1,0,-247
ayyubid_sultanate,Ayyubid Sultanate,mamluk_sultanate,Mamluk Sultanate,same,7,egypt|levant,2,0,0,1,1,0,-10
kamarupa_kingdom,Kamarupa Kingdom,sena_dynasty,Sena Dynasty,same,7,ganges_plain,1,1,0,1,1,0,-70
kamarupa_kingdom,Kamarupa Kingdom,gajapati_dynasty,Gajapati Dynasty (Odisha),same,7,ganges_plain,1,1,0,1,1,0,-62
sena_dynasty,Sena Dynasty,gajapati_dynasty,Gajapati Dynasty (Odisha),same,7,ganges_plain,1,1,0,1,1,0,-152
malwa_sultanate,Malwa Sultanate,jaunpur_sultanate,Jaunpur Sultanate,same,7,ganges_plain,1,1,0,1,1,0,-168
odoacer_kingdom,Kingdom of Odoacer,lombard_kingdom,Kingdom of the Lombards,same,7,italy,1,1,0,1,1,0,75
ghaznavid_empire,Ghaznavid Empire,seljuk_empire,Seljuk Empire,same,7,khorasan|transoxiana,2,1,0,1,0,0,-149
novgorod_republic,Novgorod Republic,galicia_volhynia,Principality of Galicia-Volhynia,same,7,kievan_rus,1,1,0,1,1,0,-279
silla,Silla,baekje,Baekje,same,7,korean_peninsula,1,1,0,1,1,0,-686
zirid_dynasty,Zirid Dynasty,hafsid_dynasty,Hafsid Dynasty,same,7,north_africa,1,1,0,1,1,0,81
zirid_dynasty,Zirid Dynasty,marinid_dynasty,Marinid Dynasty,same,7,north_africa,1,1,0,1,1,0,96
hafsid_dynasty,Hafsid Dynasty,marinid_dynasty,Marinid Dynasty,same,7,north_africa,1,1,0,1,1,0,-330
hafsid_dynasty,Hafsid Dynasty,alawite_dynasty,Alawite Dynasty (Morocco),same,7,north_africa,1,1,0,1,1,0,57
marinid_dynasty,Marinid Dynasty,saadian_dynasty,Saadian Dynasty,same,7,north_africa,1,1,0,1,1,0,84
aksumite_kingdom,Aksumite Kingdom,zagwe_dynasty,Zagwe Dynasty,same,7,nubia,1,1,0,1,0,0,-40
zagwe_dynasty,Zagwe Dynasty,solomonic_dynasty,Ethiopian Empire (Solomonic),same,7,nubia,1,0,1,1,1,0,0
kingdom_of_denmark,Kingdom of Denmark,kalmar_union,Kalmar Union,same,7,scandinavia,1,1,0,0,1,0,0
kingdom_of_sweden,Kingdom of Sweden,kalmar_union,Kalmar Union,same,7,scandinavia,1,1,0,0,1,0,0
khanate_of_bukhara,Khanate of Bukhara,khanate_of_khiva,Khanate of Khiva,same,7,transoxiana,1,1,0,1,1,0,-274
khanate_of_bukhara,Khanate of Bukhara,khanate_of_kokand,Khanate of Kokand,same,7,transoxiana,1,1,0,1,1,0,-76
khanate_of_khiva,Khanate of Khiva,khanate_of_kokand,Khanate of Kokand,same,7,transoxiana,1,1,0,1,1,0,-211
eastern_wu,Eastern Wu,southern_dynasties,Southern Dynasties,same,7,yangtze,1,1,0,1,1,0,140
tang_dynasty,Tang Dynasty,northern_song,Northern Song Dynasty,same,7,yangtze|yellow_river,2,1,0,1,0,0,53
ten_kingdoms,Ten Kingdoms (South China),southern_song,Southern Song Dynasty,same,7,yangtze,1,1,0,1,1,0,148
achaemenid_empire,Achaemenid Empire,seleucid_empire,Seleucid Empire,contraction,6,anatolia|iran_plateau|levant|mesopotamia,4,0,1,0,0,0,18
ottoman_empire,Ottoman Empire,republic_of_turkey,Republic of Turkey,contraction,6,anatolia,1,1,0,0,0,0,1
chagatai_khanate,Chagatai Khanate,moghulistan,Moghulistan Khanate,contraction,6,central_asian_steppe,1,1,0,0,0,0,0
british_raj,British Raj,republic_of_india,Republic of India,contraction,6,deccan|ganges_plain|punjab,3,0,1,0,0,0,0
fatimid_caliphate,Fatimid Caliphate,ayyubid_sultanate,Ayyubid Sultanate,contraction,6,egypt|levant,2,0,0,1,0,0,0
gupta_empire,Gupta Empire,harsha_empire,Harsha Empire,contraction,6,ganges_plain,1,1,0,1,0,0,56
western_roman_empire,Western Roman Empire,carolingian_empire,Frankish Kingdom / Carolingian Empire,contraction,6,gaul,1,0,0,1,1,0,10
carolingian_empire,Frankish Kingdom / Carolingian Empire,holy_roman_empire,Holy Roman Empire,contraction,6,germany|italy,2,0,1,1,1,0,119
mongol_empire,Mongol Empire,ilkhanate,Ilkhanate,contraction,6,iran_plateau|khorasan|mesopotamia,3,1,0,0,0,0,-112
mongol_empire,Mongol Empire,jalayirid_sultanate,Jalayirid Sultanate,contraction,6,iran_plateau|mesopotamia,2,1,0,0,0,0,-33
ilkhanate,Ilkhanate,timurid_empire,Timurid Empire,contraction,6,iran_plateau|khorasan,2,0,0,1,1,0,35
western_roman_empire,Western Roman Empire,odoacer_kingdom,Kingdom of Odoacer,contraction,6,italy,1,0,0,1,1,0,0
kievan_rus_regime,Kievan Rus,galicia_volhynia,Principality of Galicia-Volhynia,contraction,6,kievan_rus,1,1,0,0,1,0,-41
mongol_empire,Mongol Empire,ming_dynasty,Ming Dynasty,contraction,6,manchuria|yangtze|yellow_river,3,0,1,0,0,0,0
qing_dynasty,Qing Dynasty (Manchu),republic_of_china,Republic of China,contraction,6,manchuria|yangtze|yellow_river,3,0,1,0,0,0,0
mongol_empire,Mongol Empire,north_yuan,North Yuan,contraction,6,mongolian_plateau,1,1,0,0,0,0,0
timurid_empire,Timurid Empire,khanate_of_bukhara,Khanate of Bukhara,contraction,6,transoxiana,1,1,0,0,0,0,-7
timurid_empire,Timurid Empire,khanate_of_khiva,Khanate of Khiva,contraction,6,transoxiana,1,1,0,0,0,0,4
han_dynasty,Han Dynasty,eastern_jin,Eastern Jin Dynasty,contraction,6,yangtze,1,1,0,1,0,0,97
western_jin,Western Jin Dynasty,northern_dynasties,Northern Dynasties,contraction,6,yellow_river,1,1,0,1,0,0,70
seljuk_empire,Seljuk Empire,timurid_empire,Timurid Empire,contraction,6,,0,1,0,1,1,0,176
carolingian_empire,Frankish Kingdom / Carolingian Empire,ostrogothic_kingdom,Ostrogothic Kingdom of Italy,contraction,6,,0,1,0,1,1,0,-350
carolingian_empire,Frankish Kingdom / Carolingian Empire,lombard_kingdom,Kingdom of the Lombards,contraction,6,,0,1,0,1,1,0,-275
kingdom_of_england,Kingdom of England,kingdom_of_great_britain,Kingdom of Great Britain,expansion,6,britannia,1,1,0,0,0,0,0
median_kingdom,Median Kingdom,achaemenid_empire,Achaemenid Empire,expansion,6,caucasus|iran_plateau,2,0,1,0,1,0,0
bahmani_sultanate,Bahmani Sultanate,mughal_empire,Mughal Empire,expansion,6,deccan,1,1,0,0,0,0,-1
harsha_empire,Harsha Empire,pratihara_dynasty,Pratihara Dynasty,expansion,6,ganges_plain,1,1,0,1,0,0,83
timurid_empire,Timurid Empire,safavid_empire,Safavid Empire,expansion,6,iran_plateau|khorasan,2,0,0,1,0,0,-6
zand_dynasty,Zand Dynasty,qajar_dynasty,Qajar Dynasty,expansion,6,iran_plateau,1,1,0,0,0,0,2
tokugawa_shogunate,Tokugawa Shogunate (Edo Period),empire_of_japan,Empire of Japan (Meiji),expansion,6,japanese_archipelago,1,1,0,0,0,0,0
samanid_empire,Samanid Empire,ghaznavid_empire,Ghaznavid Empire,expansion,6,khorasan|transoxiana,2,0,0,1,1,0,-22
ming_dynasty,Ming Dynasty,qing_dynasty,Qing Dynasty (Manchu),expansion,6,manchuria|yangtze|yellow_river,3,0,1,0,0,0,0
cossack_hetmanate,Cossack Hetmanate,russian_empire,Russian Empire,expansion,6,pontic_steppe,1,1,0,0,1,0,-43
teutonic_order,Teutonic Order (Monastic State),kingdom_of_prussia,Kingdom of Prussia,expansion,6,prussia,1,1,0,1,0,0,176
khwarazmian_empire,Khwarazmian Empire,timurid_empire,Timurid Empire,expansion,6,transoxiana,1,1,0,1,0,0,150
southern_dynasties,Southern Dynasties,sui_dynasty,Sui Dynasty,expansion,6,yangtze,1,1,0,0,0,0,-8
gupta_empire,Gupta Empire,pratihara_dynasty,Pratihara Dynasty,expansion,6,,0,1,0,1,1,0,180
baekje,Baekje,goguryeo,Goguryeo,expansion,6,,0,1,0,1,1,0,-623
holy_roman_empire,Holy Roman Empire,habsburg_monarchy,Habsburg Monarchy,same,6,bohemia|germany,2,1,0,0,1,0,-368
uyghur_khaganate,Uyghur Khaganate,kara_khanid_khanate,Kara-Khanid Khanate,same,6,central_asian_steppe,1,1,0,0,0,0,0
chera_dynasty,Chera Dynasty,kakatiya_dynasty,Kakatiya Dynasty,same,6,deccan,1,1,0,0,1,0,-19
kadamba_dynasty,Kadamba Dynasty,chalukya_dynasty,Chalukya Dynasty (Badami),same,6,deccan,1,1,0,0,1,0,18
kakatiya_dynasty,Kakatiya Dynasty,vijayanagara_empire,Vijayanagara Empire,same,6,deccan,1,1,0,0,1,0,13
mughal_empire,Mughal Empire,british_raj,British Raj,same,6,deccan|ganges_plain|indus_valley|punjab,4,0,0,0,0,0,1
kamarupa_kingdom,Kamarupa Kingdom,harsha_empire,Harsha Empire,same,6,ganges_plain,1,1,0,1,0,0,-534
habsburg_monarchy,Habsburg Monarchy,kingdom_of_prussia,Kingdom of Prussia,same,6,germany,1,1,0,1,0,0,-217
indo_greek_kingdom,Indo-Greek Kingdom,indo_parthian_kingdom,Indo-Parthian Kingdom,same,6,indus_valley|punjab,2,0,1,0,1,0,-9
saffarid_dynasty,Saffarid Dynasty,buyid_dynasty,Buyid Dynasty,same,6,iran_plateau,1,1,0,1,0,0,-69
seljuk_empire,Seljuk Empire,ilkhanate,Ilkhanate,same,6,iran_plateau|khorasan|mesopotamia,3,0,0,1,1,0,62
afsharid_dynasty,Afsharid Dynasty,pahlavi_dynasty,Pahlavi Dynasty,same,6,iran_plateau|khorasan,2,1,0,0,1,0,129
